Method,Delta,COV
OMEGA MMFF94,1.5,68.44
OMEGA MMFF94,1.5,4.14
OMEGA MMFF94,1.5,42.86
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,97.06
OMEGA MMFF94,1.5,66.17
OMEGA MMFF94,1.5,79.73
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,80.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,58.33
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,75.70
OMEGA MMFF94,1.5,66.10
OMEGA MMFF94,1.5,67.42
OMEGA MMFF94,1.5,59.09
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,40.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,75.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,95.45
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,92.31
OMEGA MMFF94,1.5,18.75
OMEGA MMFF94,1.5,86.67
OMEGA MMFF94,1.5,18.56
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,23.08
OMEGA MMFF94,1.5,95.45
OMEGA MMFF94,1.5,23.08
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,91.30
OMEGA MMFF94,1.5,40.54
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,18.10
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,73.23
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,60.00
OMEGA MMFF94,1.5,77.42
OMEGA MMFF94,1.5,33.33
OMEGA MMFF94,1.5,24.24
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,90.91
OMEGA MMFF94,1.5,93.60
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,93.60
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,47.62
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,64.79
OMEGA MMFF94,1.5,85.71
OMEGA MMFF94,1.5,82.93
OMEGA MMFF94,1.5,8.51
OMEGA MMFF94,1.5,78.95
OMEGA MMFF94,1.5,53.85
OMEGA MMFF94,1.5,93.02
OMEGA MMFF94,1.5,47.12
OMEGA MMFF94,1.5,43.40
OMEGA MMFF94,1.5,25.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,81.25
OMEGA MMFF94,1.5,14.55
OMEGA MMFF94,1.5,60.00
OMEGA MMFF94,1.5,94.52
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,34.16
OMEGA MMFF94,1.5,67.39
OMEGA MMFF94,1.5,32.26
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,37.04
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,36.84
OMEGA MMFF94,1.5,93.55
OMEGA MMFF94,1.5,93.10
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,75.00
OMEGA MMFF94,1.5,91.91
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,35.64
OMEGA MMFF94,1.5,17.24
OMEGA MMFF94,1.5,77.78
OMEGA MMFF94,1.5,52.78
OMEGA MMFF94,1.5,84.62
OMEGA MMFF94,1.5,51.61
OMEGA MMFF94,1.5,58.85
OMEGA MMFF94,1.5,18.63
OMEGA MMFF94,1.5,89.01
OMEGA MMFF94,1.5,87.50
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,61.48
OMEGA MMFF94,1.5,61.76
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,61.90
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,45.45
OMEGA MMFF94,1.5,94.25
OMEGA MMFF94,1.5,85.00
OMEGA MMFF94,1.5,93.48
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,82.07
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,40.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,96.67
OMEGA MMFF94,1.5,85.71
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,95.00
OMEGA MMFF94,1.5,94.37
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,79.66
OMEGA MMFF94,1.5,83.33
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,68.42
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,79.66
OMEGA MMFF94,1.5,82.73
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,61.29
OMEGA MMFF94,1.5,45.95
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,80.95
OMEGA MMFF94,1.5,28.57
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,41.38
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,66.67
OMEGA MMFF94,1.5,20.59
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,61.54
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,28.00
OMEGA MMFF94,1.5,34.09
OMEGA MMFF94,1.5,63.70
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,48.35
OMEGA MMFF94,1.5,92.86
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,84.62
OMEGA MMFF94,1.5,53.62
OMEGA MMFF94,1.5,18.18
OMEGA MMFF94,1.5,76.19
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,36.36
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,90.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,83.67
OMEGA MMFF94,1.5,85.00
OMEGA MMFF94,1.5,75.00
OMEGA MMFF94,1.5,62.50
OMEGA MMFF94,1.5,42.00
OMEGA MMFF94,1.5,59.65
OMEGA MMFF94,1.5,66.67
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,91.95
OMEGA MMFF94,1.5,86.21
OMEGA MMFF94,1.5,82.61
OMEGA MMFF94,1.5,89.19
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,56.90
OMEGA MMFF94,1.5,98.15
OMEGA MMFF94,1.5,82.50
OMEGA MMFF94,1.5,30.56
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,25.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,53.33
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,52.63
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,78.43
OMEGA MMFF94,1.5,39.78
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,86.11
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,90.70
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,34.35
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,25.93
OMEGA MMFF94,1.5,69.44
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,94.37
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,94.12
OMEGA MMFF94,1.5,6.25
OMEGA MMFF94,1.5,97.17
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,95.12
OMEGA MMFF94,1.5,33.33
OMEGA MMFF94,1.5,98.51
OMEGA MMFF94,1.5,99.20
OMEGA MMFF94,1.5,95.83
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,41.18
OMEGA MMFF94,1.5,25.00
OMEGA MMFF94,1.5,71.68
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,88.48
OMEGA MMFF94,1.5,74.39
OMEGA MMFF94,1.5,53.61
OMEGA MMFF94,1.5,32.76
OMEGA MMFF94,1.5,97.67
OMEGA MMFF94,1.5,94.74
OMEGA MMFF94,1.5,18.66
OMEGA MMFF94,1.5,60.71
OMEGA MMFF94,1.5,85.71
OMEGA MMFF94,1.5,71.43
OMEGA MMFF94,1.5,66.67
OMEGA MMFF94,1.5,34.62
OMEGA MMFF94,1.5,43.86
OMEGA MMFF94,1.5,69.52
OMEGA MMFF94,1.5,78.63
OMEGA MMFF94,1.5,99.16
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,37.04
OMEGA MMFF94,1.5,64.41
OMEGA MMFF94,1.5,40.00
OMEGA MMFF94,1.5,98.05
OMEGA MMFF94,1.5,93.10
OMEGA MMFF94,1.5,93.10
OMEGA MMFF94,1.5,92.16
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,83.33
OMEGA MMFF94,1.5,45.45
OMEGA MMFF94,1.5,86.61
OMEGA MMFF94,1.5,60.45
OMEGA MMFF94,1.5,86.15
OMEGA MMFF94,1.5,56.27
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,96.67
OMEGA MMFF94,1.5,98.39
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,83.02
OMEGA MMFF94,1.5,58.60
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,90.32
OMEGA MMFF94,1.5,87.39
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,75.96
OMEGA MMFF94,1.5,96.10
OMEGA MMFF94,1.5,35.61
OMEGA MMFF94,1.5,29.49
OMEGA MMFF94,1.5,69.05
OMEGA MMFF94,1.5,69.31
OMEGA MMFF94,1.5,59.09
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,98.79
OMEGA MMFF94,1.5,73.55
OMEGA MMFF94,1.5,65.71
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,28.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,40.74
OMEGA MMFF94,1.5,80.00
OMEGA MMFF94,1.5,25.00
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,33.33
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,34.27
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,42.86
OMEGA MMFF94,1.5,86.67
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,60.00
OMEGA MMFF94,1.5,75.33
OMEGA MMFF94,1.5,55.56
OMEGA MMFF94,1.5,83.64
OMEGA MMFF94,1.5,63.64
OMEGA MMFF94,1.5,30.77
OMEGA MMFF94,1.5,47.83
OMEGA MMFF94,1.5,58.90
OMEGA MMFF94,1.5,50.00
OMEGA MMFF94,1.5,81.82
OMEGA MMFF94,1.5,58.33
OMEGA MMFF94,1.5,34.38
OMEGA MMFF94,1.5,84.62
OMEGA MMFF94,1.5,66.67
OMEGA MMFF94,1.5,60.00
OMEGA MMFF94,1.5,75.00
OMEGA MMFF94,1.5,66.67
OMEGA MMFF94,1.5,70.93
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,6.94
OMEGA MMFF94,1.5,71.54
OMEGA MMFF94,1.5,93.88
OMEGA MMFF94,1.5,95.18
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,50.77
OMEGA MMFF94,1.5,21.88
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,72.22
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,79.07
OMEGA MMFF94,1.5,82.14
OMEGA MMFF94,1.5,37.04
OMEGA MMFF94,1.5,54.72
OMEGA MMFF94,1.5,87.10
OMEGA MMFF94,1.5,82.61
OMEGA MMFF94,1.5,60.00
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,93.33
OMEGA MMFF94,1.5,72.73
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,68.60
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,20.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,98.14
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,82.61
OMEGA MMFF94,1.5,96.15
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,91.18
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,89.09
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,60.55
OMEGA MMFF94,1.5,34.48
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,87.21
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,86.54
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,74.36
OMEGA MMFF94,1.5,78.57
OMEGA MMFF94,1.5,42.89
OMEGA MMFF94,1.5,51.85
OMEGA MMFF94,1.5,90.91
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,99.23
OMEGA MMFF94,1.5,79.31
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,98.57
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,100.00
OMEGA MMFF94,1.5,31.73
OMEGA MMFF94,1.5,60.61
OMEGA MMFF94,1.5,21.33
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.5,0.00
OMEGA MMFF94,1.625,20.29
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,51.53
OMEGA MMFF94,1.625,52.81
OMEGA MMFF94,1.625,98.57
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,93.33
OMEGA MMFF94,1.625,77.78
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,26.86
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,91.38
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,94.80
OMEGA MMFF94,1.625,60.40
OMEGA MMFF94,1.625,68.79
OMEGA MMFF94,1.625,94.74
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,52.63
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,8.70
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,88.00
OMEGA MMFF94,1.625,53.85
OMEGA MMFF94,1.625,85.71
OMEGA MMFF94,1.625,15.74
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,92.50
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,99.07
OMEGA MMFF94,1.625,95.65
OMEGA MMFF94,1.625,80.29
OMEGA MMFF94,1.625,60.40
OMEGA MMFF94,1.625,73.89
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,94.16
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,31.11
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,98.80
OMEGA MMFF94,1.625,88.00
OMEGA MMFF94,1.625,99.91
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,67.78
OMEGA MMFF94,1.625,82.95
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,45.85
OMEGA MMFF94,1.625,29.67
OMEGA MMFF94,1.625,58.02
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,37.74
OMEGA MMFF94,1.625,44.44
OMEGA MMFF94,1.625,94.66
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,38.00
OMEGA MMFF94,1.625,2.00
OMEGA MMFF94,1.625,96.83
OMEGA MMFF94,1.625,14.53
OMEGA MMFF94,1.625,54.00
OMEGA MMFF94,1.625,14.63
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,10.81
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,82.26
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,60.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,84.09
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,82.35
OMEGA MMFF94,1.625,85.29
OMEGA MMFF94,1.625,62.65
OMEGA MMFF94,1.625,98.72
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,73.26
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,94.44
OMEGA MMFF94,1.625,57.81
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,78.26
OMEGA MMFF94,1.625,22.11
OMEGA MMFF94,1.625,38.46
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,85.43
OMEGA MMFF94,1.625,70.49
OMEGA MMFF94,1.625,80.56
OMEGA MMFF94,1.625,33.33
OMEGA MMFF94,1.625,68.79
OMEGA MMFF94,1.625,94.73
OMEGA MMFF94,1.625,97.89
OMEGA MMFF94,1.625,99.44
OMEGA MMFF94,1.625,55.17
OMEGA MMFF94,1.625,87.50
OMEGA MMFF94,1.625,87.50
OMEGA MMFF94,1.625,33.86
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,90.24
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,87.34
OMEGA MMFF94,1.625,85.63
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,88.04
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,99.25
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,95.38
OMEGA MMFF94,1.625,9.47
OMEGA MMFF94,1.625,96.71
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,46.90
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,96.94
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,43.84
OMEGA MMFF94,1.625,50.00
OMEGA MMFF94,1.625,57.02
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,52.94
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,94.02
OMEGA MMFF94,1.625,77.01
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,67.31
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,93.00
OMEGA MMFF94,1.625,21.91
OMEGA MMFF94,1.625,65.42
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,64.47
OMEGA MMFF94,1.625,0.00
OMEGA MMFF94,1.625,96.30
OMEGA MMFF94,1.625,41.59
OMEGA MMFF94,1.625,15.64
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,74.27
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,58.21
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,82.91
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,75.27
OMEGA MMFF94,1.625,63.40
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,87.74
OMEGA MMFF94,1.625,80.26
OMEGA MMFF94,1.625,43.48
OMEGA MMFF94,1.625,0.73
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,98.18
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,77.23
OMEGA MMFF94,1.625,6.35
OMEGA MMFF94,1.625,78.33
OMEGA MMFF94,1.625,96.72
OMEGA MMFF94,1.625,58.12
OMEGA MMFF94,1.625,62.37
OMEGA MMFF94,1.625,65.31
OMEGA MMFF94,1.625,93.42
OMEGA MMFF94,1.625,86.05
OMEGA MMFF94,1.625,80.95
OMEGA MMFF94,1.625,85.06
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,96.72
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,87.50
OMEGA MMFF94,1.625,49.12
OMEGA MMFF94,1.625,31.29
OMEGA MMFF94,1.625,68.63
OMEGA MMFF94,1.625,64.29
OMEGA MMFF94,1.625,88.00
OMEGA MMFF94,1.625,77.44
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,0.60
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,23.82
OMEGA MMFF94,1.625,99.05
OMEGA MMFF94,1.625,83.08
OMEGA MMFF94,1.625,46.85
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,41.23
OMEGA MMFF94,1.625,10.53
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,48.40
OMEGA MMFF94,1.625,99.31
OMEGA MMFF94,1.625,94.64
OMEGA MMFF94,1.625,96.47
OMEGA MMFF94,1.625,60.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,83.74
OMEGA MMFF94,1.625,55.10
OMEGA MMFF94,1.625,0.00
OMEGA MMFF94,1.625,98.75
OMEGA MMFF94,1.625,91.19
OMEGA MMFF94,1.625,64.89
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,26.67
OMEGA MMFF94,1.625,22.22
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,76.03
OMEGA MMFF94,1.625,91.67
OMEGA MMFF94,1.625,40.12
OMEGA MMFF94,1.625,91.25
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,59.83
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,63.79
OMEGA MMFF94,1.625,53.88
OMEGA MMFF94,1.625,33.33
OMEGA MMFF94,1.625,82.19
OMEGA MMFF94,1.625,98.50
OMEGA MMFF94,1.625,97.44
OMEGA MMFF94,1.625,89.29
OMEGA MMFF94,1.625,0.00
OMEGA MMFF94,1.625,76.04
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,81.51
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,94.55
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,65.62
OMEGA MMFF94,1.625,50.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,88.89
OMEGA MMFF94,1.625,23.53
OMEGA MMFF94,1.625,64.40
OMEGA MMFF94,1.625,93.72
OMEGA MMFF94,1.625,79.46
OMEGA MMFF94,1.625,95.62
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,95.45
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,88.76
OMEGA MMFF94,1.625,96.97
OMEGA MMFF94,1.625,97.37
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,84.06
OMEGA MMFF94,1.625,60.00
OMEGA MMFF94,1.625,100.00
OMEGA MMFF94,1.625,100.00
